id,content_type,content_license,attribution_url,title,file_size,checksum_md5,checksum_github,download_url,image_format,dominant_color
1,image/jpg,,,storybook-1-cover,141702,bb6d57d048d5d6f104069f4beb633229,88dd1def5b30d163cf717b9d5d58921bd93f8f5e,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/bb6d57d048d5d6f104069f4beb633229.jpg,JPG,"235,206,225"
3,image/jpg,,,storybook-1-ch-2,124954,bd283167ef867f9c034fe67059954549,53c1caad282c80e7fe0c5672a9f5eb735a588184,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/bd283167ef867f9c034fe67059954549.jpg,JPG,"236,180,28"
4,image/jpg,,,storybook-1-ch-3,135720,35bfd1a1dfe94068b0372d7ab6eedbb5,68f449dc98dcf1c6ccb332563bede3c60eda2aac,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/35bfd1a1dfe94068b0372d7ab6eedbb5.jpg,JPG,"229,153,152"
5,image/jpg,,,storybook-1-ch-4,133215,54cdc4da5cfe14dcc656a5aabfc7cb29,afb8f5a72da5a108a9db5e8d496f828c1c4ad08e,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/54cdc4da5cfe14dcc656a5aabfc7cb29.jpg,JPG,"26,34,46"
6,image/jpg,,,storybook-1-ch-5,112126,b085eeb762204a91148092845aa642aa,209d02d5abf8abb1fbf3278e12a18240a4140ce6,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/b085eeb762204a91148092845aa642aa.jpg,JPG,"221,162,134"
7,image/jpg,,,storybook-1-ch-6,116769,55c33d4de9b23718fa287610bde7ed83,cfbf46ba4dc299486c4375b735f8ed710da00e99,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/55c33d4de9b23718fa287610bde7ed83.jpg,JPG,"26,25,30"
8,image/jpg,,,storybook-1-ch-7,135106,60bf6d25d5d3050f967144100603aebb,f9a01242951bb33f261751c31cb5850776732f6a,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/60bf6d25d5d3050f967144100603aebb.jpg,JPG,"34,23,18"
9,image/jpg,,,storybook-1-ch-8,141582,faa6838cc6451b2003257079ef5ded3a,73eec85bbc37b259270e5b70f59f7c0edb2d54ff,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/faa6838cc6451b2003257079ef5ded3a.jpg,JPG,"43,28,18"
12,image/jpg,,,storybook-2-cover,78022,b60087fb69432cc4dbcd4a44a9a0c50e,a5cf9a61ba02d0c639046862995dd71916f73124,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/b60087fb69432cc4dbcd4a44a9a0c50e.jpg,JPG,"133,146,69"
14,image/jpg,,,storybook-2-ch-2,83512,133ff8817ded9696fb3693d27dab0a06,930bd6537b30c24f338e37453b1229933ce1ae88,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/133ff8817ded9696fb3693d27dab0a06.jpg,JPG,"121,165,77"
15,image/jpg,,,storybook-2-ch-3,62917,29d7a3a44b8dcde25c632816d004b19d,872b231fab85ba07d8fcf466855349e5b55d041b,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/29d7a3a44b8dcde25c632816d004b19d.jpg,JPG,"190,172,108"
16,image/jpg,,,storybook-2-ch-4,103188,e517e33b19500eae1e554065be363f82,555c2cc00283735363449b31d18194d6bc223648,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/e517e33b19500eae1e554065be363f82.jpg,JPG,"128,157,77"
17,image/jpg,,,storybook-2-ch-5,62066,71fdb86261a07442fc11b0007c1705eb,a0b1d4ed91764f44d38fbe033bb6497c4f4870c1,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/71fdb86261a07442fc11b0007c1705eb.jpg,JPG,"177,164,90"
18,image/jpg,,,storybook-2-ch-6,40609,8dfca8771340bff4c4bfcd20b7445686,1c9542df4ab4afc564fbb2200dd0df1f5b7a41ce,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/8dfca8771340bff4c4bfcd20b7445686.jpg,JPG,"176,155,73"
19,image/jpg,,,storybook-2-ch-7,59123,26c913a70bca9241df6ce9a8af9f441f,d65130edb297ad94a1212c20ede3a8695e69a143,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/26c913a70bca9241df6ce9a8af9f441f.jpg,JPG,"152,172,85"
20,image/jpg,,,storybook-2-ch-8,86758,6907604619621df9c25899304d8f2978,fb0a35c2ded5419d189452f1ec8202d1491f818f,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/6907604619621df9c25899304d8f2978.jpg,JPG,"133,145,69"
40,image/jpg,,,storybook-4-cover,104202,71f671014057afa84b9be0d49a89039c,3111df37b9f289ece27cd54e6fe9bbb4ea244041,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/71f671014057afa84b9be0d49a89039c.jpg,JPG,"208,215,184"
42,image/jpg,,,storybook-4-ch-2,97038,87d9d83cc42b957964d4f4326043e9ee,3936bb9c554b83b6e15345c6fd9ef79997857911,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/87d9d83cc42b957964d4f4326043e9ee.jpg,JPG,"141,206,201"
43,image/jpg,,,storybook-4-ch-3,140135,145211f6b8cdb93bb8934116b62c4e69,ce0e463c58e36c4f4f8c7dffeb2fd51240d32782,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/145211f6b8cdb93bb8934116b62c4e69.jpg,JPG,"147,204,184"
44,image/jpg,,,storybook-4-ch-4,141155,ef32943b652474d90e9080476e62fe04,0270e66e54d756cc866af13449c22f18d8a1617b,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/ef32943b652474d90e9080476e62fe04.jpg,JPG,"140,202,186"
45,image/jpg,,,storybook-4-ch-5,142081,79e1332d3d7f97d3ac0f217588931edc,b588f9c55530961e03ef971730800328ca8743f6,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/79e1332d3d7f97d3ac0f217588931edc.jpg,JPG,"142,204,189"
46,image/jpg,,,storybook-4-ch-6,124277,d4d26e6c16774fc28283072820805dba,d76077f6e5fdef41380abddac24873134d714997,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/d4d26e6c16774fc28283072820805dba.jpg,JPG,"141,207,209"
47,image/jpg,,,storybook-4-ch-7,123405,cb8d27a9f041d25482ad43263078d3be,ac895dad419474b04be7f41f296ff4f58527ab6c,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/cb8d27a9f041d25482ad43263078d3be.jpg,JPG,"59,121,133"
48,image/jpg,,,storybook-4-ch-8,139097,5cc88642297a8fb3cf4c139e8d991c39,d6c2d2e9c0d5c0726eb9600a259e501ce13037db,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/5cc88642297a8fb3cf4c139e8d991c39.jpg,JPG,"213,220,182"
49,image/jpg,,,storybook-4-ch-9,154040,6ca6debe24dd8fd48a8923166f7fd924,667e54c9c075c0bf8dbe98b62c0d94012116a8fb,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/6ca6debe24dd8fd48a8923166f7fd924.jpg,JPG,"213,215,179"
50,image/jpg,,,storybook-4-ch-10,119990,8b1f46b96df87fe442f4ed6cfbc156a3,a4d644bb2c17639bdd1fb02126ddaf97a534d16a,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/8b1f46b96df87fe442f4ed6cfbc156a3.jpg,JPG,"217,222,181"
51,image/jpg,,,storybook-4-ch-11,142474,63c6a11d39b70e9c84281461794f0ca3,bf6445e1822f14dc1b90dada68a667f8219d0914,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/63c6a11d39b70e9c84281461794f0ca3.jpg,JPG,"131,179,100"
52,image/jpg,,,storybook-4-ch-12,171702,9b6cc5f6e50f8d8f1ec4cad3b3b71d83,44b123ebaa554f49fef7eb9908f79dcea63ac9b6,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/9b6cc5f6e50f8d8f1ec4cad3b3b71d83.jpg,JPG,"134,191,166"
53,image/jpg,,,storybook-4-ch-13,152551,ff59052bff3637ba02fe29ae58770ac5,b30a86adbf6c37003cff3f792127690ab69e48e8,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/ff59052bff3637ba02fe29ae58770ac5.jpg,JPG,"126,190,175"
57,image/jpg,,,storybook-5-cover,109540,beb4c74b739c4be050cd91f03d8b0cd9,e75558ebd6e075b5d1388e814f3d4015b0724dbe,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/beb4c74b739c4be050cd91f03d8b0cd9.jpg,JPG,"237,229,191"
59,image/jpg,,,storybook-5-ch-2,97354,da9cd79f324ec0d688ca8ea6acf1277c,e4e38abb9b2eb3ebfd1233d027670695d0f8bf8d,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/da9cd79f324ec0d688ca8ea6acf1277c.jpg,JPG,"243,216,181"
60,image/jpg,,,storybook-5-ch-3,85937,6d4eef83a7611b5def0d3b9fc3d3693e,93d6bd1afe5ad678494ba46fcee419fb5c9a152c,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/6d4eef83a7611b5def0d3b9fc3d3693e.jpg,JPG,"246,223,157"
61,image/jpg,,,storybook-5-ch-4,110429,4ebd609e4cae0e3de5e49e52afb9179d,d4917a5b7310b401275f5b57cd5d20bb5ec321a5,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/4ebd609e4cae0e3de5e49e52afb9179d.jpg,JPG,"217,219,179"
62,image/jpg,,,storybook-5-ch-5,100483,59a95fb894b91040ae15375741e6a7f0,af4d33ac78bf8e87430df5bd6540ccc252d9f334,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/59a95fb894b91040ae15375741e6a7f0.jpg,JPG,"65,74,33"
63,image/jpg,,,storybook-5-ch-6,83819,b4500fbb2496ffddea1184af288eeecb,808f99e65a69b1add12667016e48c3ea3e6ead49,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/b4500fbb2496ffddea1184af288eeecb.jpg,JPG,"203,216,210"
64,image/jpg,,,storybook-5-ch-7,69779,cd13c4235a6e9bbfc1a64675be4163a2,7d07489e7d5aabc4777d08abc8ef10223918694a,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/cd13c4235a6e9bbfc1a64675be4163a2.jpg,JPG,"223,189,144"
65,image/jpg,,,storybook-5-ch-8,71752,abdcfde7214676d0e1b2f2e7d5f52a81,b80f898017d457a6b9e1885625e39bb8338eb3e3,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/abdcfde7214676d0e1b2f2e7d5f52a81.jpg,JPG,"243,199,162"
66,image/jpg,,,storybook-5-ch-9,88760,0cbf28d267c01aa53e1b2f466928728a,df0f0cceec6662ab59c3ef3f26002f4bf0717a14,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/0cbf28d267c01aa53e1b2f466928728a.jpg,JPG,"69,107,92"
67,image/jpg,,,storybook-5-ch-10,89673,5dd4982fea208c7f1dea7ecba3de150e,36f3335ae44ba021edd747ba9e7f16bc1f34c27f,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/5dd4982fea208c7f1dea7ecba3de150e.jpg,JPG,"149,171,154"
68,image/jpg,,,storybook-5-ch-11,94272,7b359a304c8f68af97a8e9524748a27e,252ed7bd2cd610234df14edacbf43f896ac2b690,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/7b359a304c8f68af97a8e9524748a27e.jpg,JPG,"192,197,154"
69,image/jpg,,,storybook-5-ch-12,87929,ec7cc99d46126de1495a1b016ba516d5,b7ee5083209346f9ecd3a7fa4cd1e3f4dac3ce24,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/ec7cc99d46126de1495a1b016ba516d5.jpg,JPG,"192,198,155"
70,image/jpg,,,storybook-6-cover,77141,55eb2ca91c4dfd41ad0745210cd0e3fb,02f1894e2cbaed9401da9db8fc638102f0ed0af0,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/55eb2ca91c4dfd41ad0745210cd0e3fb.jpg,JPG,"250,226,163"
72,image/jpg,,,storybook-6-ch-2,123122,3226be4b417e36ba61817e360a6cb5b7,997660b2dab6cb80a8b27c52305e5977f6487f8b,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/3226be4b417e36ba61817e360a6cb5b7.jpg,JPG,"250,226,163"
73,image/jpg,,,storybook-6-ch-3,76372,e8123a6b7a58c2962fdca076b94da915,1e77e48685659ab4adb064382091a1c60d49d079,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/e8123a6b7a58c2962fdca076b94da915.jpg,JPG,"250,226,163"
74,image/jpg,,,storybook-6-ch-4,42453,b2c2b3d0dab342088dd56e8fa884aa06,3670d335c40d0cf96e17c1d011f00b11042007ed,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/b2c2b3d0dab342088dd56e8fa884aa06.jpg,JPG,"250,226,163"
75,image/jpg,,,storybook-6-ch-5,47576,dddbfaf9d255d1dc126db7699585f125,d93a48edfb98057df0bb43213b2c87c9536d2ee7,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/dddbfaf9d255d1dc126db7699585f125.jpg,JPG,"251,227,163"
76,image/jpg,,,storybook-6-ch-6,57831,0e8ad56f6d6d0241a82145f602c2d8c8,33b01dfac2f3c9f0072c3c97e29474867b789028,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/0e8ad56f6d6d0241a82145f602c2d8c8.jpg,JPG,"250,227,163"
77,image/jpg,,,storybook-6-ch-7,77019,f854f3756563dab0f46e9df5170c252f,1705eecbee0e72b7c9f1b589af2d85b37bf5f472,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/f854f3756563dab0f46e9df5170c252f.jpg,JPG,"250,226,163"
78,image/jpg,,,storybook-6-ch-8,90107,293391920795d06b235b6048f5c2651e,eb5d45c2a83a93ebe148e6a0a7afe5dd9180d963,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/293391920795d06b235b6048f5c2651e.jpg,JPG,"250,226,163"
81,image/jpg,,,storybook-7-cover,26371,61068edb62fcf5c8be9733bdda271900,09fe2f191413c947c4a7ff643537c1fccfbc8057,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/61068edb62fcf5c8be9733bdda271900.jpg,JPG,"42,71,108"
83,image/jpg,,,storybook-7-ch-2,91918,68603508b6f99a5eea4bbaa72fa751b9,14498f03499647b3fdb143926334b3b1dd812061,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/68603508b6f99a5eea4bbaa72fa751b9.jpg,JPG,"198,182,114"
84,image/jpg,,,storybook-7-ch-3,72073,ee168bf64e9816cc22a9585684d18998,88420a1322c9f8b5ad3c1fe8b2afb69ffd489887,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/ee168bf64e9816cc22a9585684d18998.jpg,JPG,"225,238,244"
85,image/jpg,,,storybook-7-ch-4,48379,62d1c2efbf738099bf9efd5f6fb76bb4,8489caf624ad7582d476e5a38c8946f916ff164b,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/62d1c2efbf738099bf9efd5f6fb76bb4.jpg,JPG,"221,235,225"
86,image/jpg,,,storybook-7-ch-5,60903,8f6817cb30d07da21c7ad809d62c75da,87522a7e466536ddfa365ebab14bf9a0cfbabfc4,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/8f6817cb30d07da21c7ad809d62c75da.jpg,JPG,"145,188,82"
87,image/jpg,,,storybook-7-ch-6,58111,6272a05fb6b01a6d31662a566f558fc5,7671f8a0afdc9ca181b1fd643d37c2788e2891f6,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/6272a05fb6b01a6d31662a566f558fc5.jpg,JPG,"249,241,211"
88,image/jpg,,,storybook-7-ch-7,44290,998e5692b5be4e61a42cbaceb16ab069,26d7c5523dff371be05c65539b9e09f4d46c2b22,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/998e5692b5be4e61a42cbaceb16ab069.jpg,JPG,"24,60,96"
89,image/jpg,,,storybook-7-ch-8,36649,df65412bc9f7b9ed322ffa8b81244dd6,702399b189d3a42d7fb31553baf76e4fa5661bfe,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/df65412bc9f7b9ed322ffa8b81244dd6.jpg,JPG,"217,207,94"
90,image/jpg,,,storybook-7-ch-9,40588,69af085d576f0b4325d70649d922b983,638c38ef6f6b45b242260dc11050a03284f1a530,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/69af085d576f0b4325d70649d922b983.jpg,JPG,"239,217,232"
91,image/jpg,,,storybook-7-ch-10,29251,19a745a55d88035785810f5e0c9043c3,7070b4b9e335016bb7b00d051bff247b8166f28f,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/19a745a55d88035785810f5e0c9043c3.jpg,JPG,"21,43,65"
92,image/jpg,,,storybook-7-ch-11,48103,6d346c08bb0cd5350c356c1887a0518f,0a7a51d71af2156a607d9437f81a7df13aa33a02,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/6d346c08bb0cd5350c356c1887a0518f.jpg,JPG,"246,228,160"
93,image/jpg,,,storybook-7-ch-12,53957,84e62692ad4e85f7513b24ebed3dc30a,ce6dca66edcefe0e0b8bc49a03d390db5be4362c,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/84e62692ad4e85f7513b24ebed3dc30a.jpg,JPG,"250,236,187"
97,image/jpg,,,storybook-8-cover,90468,848682bd1fcff369eca4e305c53107e7,efbfd369952d8fae27439abb34e0a1f77be7a74e,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/848682bd1fcff369eca4e305c53107e7.jpg,JPG,"190,179,119"
99,image/jpg,,,storybook-8-ch-2,58868,103af50a0d3f90a61caa7997c5499edf,da708247861b77c8d4a7ee3d9f5b349426ad30fe,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/103af50a0d3f90a61caa7997c5499edf.jpg,JPG,"221,189,156"
100,image/jpg,,,storybook-8-ch-3,75387,571b28b8f4197d8e2f23beab10cebd8a,0f48b9cfff07a879aebbffaf19debe2526cfb808,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/571b28b8f4197d8e2f23beab10cebd8a.jpg,JPG,"189,151,115"
101,image/jpg,,,storybook-8-ch-4,62811,24de24e7573512e338b67f86affedfb1,312512fa2fb7431475b7fe44bc37be6e58a6076f,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/24de24e7573512e338b67f86affedfb1.jpg,JPG,"70,106,135"
102,image/jpg,,,storybook-8-ch-5,62273,88e39a477d24913a19c26aea591f63e8,668fe0459ddf33622cb157db2f520944e7262a61,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/88e39a477d24913a19c26aea591f63e8.jpg,JPG,"202,168,109"
103,image/jpg,,,storybook-8-ch-6,73016,51f2facc2455f882268bf3e9c3d67ee6,fccc1cb1b19d4c44b40f7f80a1ad435cec86544b,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/51f2facc2455f882268bf3e9c3d67ee6.jpg,JPG,"196,168,132"
104,image/jpg,,,storybook-8-ch-7,57658,e7bdcf0c8308c84234fbf231e3d34618,f0633b85dbc3deee2ac721004789939ede038893,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/e7bdcf0c8308c84234fbf231e3d34618.jpg,JPG,"57,68,69"
105,image/jpg,,,storybook-8-ch-8,78955,2bf8e3263890d8f283029b73bdfa5bd2,90bf898b7a3e60f5a8b4cafd7160c80324336724,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/2bf8e3263890d8f283029b73bdfa5bd2.jpg,JPG,"132,137,118"
106,image/jpg,,,storybook-8-ch-9,67354,3f692d83bf7e24288b8b576c2b8b77af,952d0567d11f703bdd4b121365ea5464067de0e2,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/3f692d83bf7e24288b8b576c2b8b77af.jpg,JPG,"189,171,135"
107,image/jpg,,,storybook-8-ch-10,91415,19b5f4204b445033eb7f16fcb4e40baa,550c8d4eabc8c2c798d637b63d40571082e41ff6,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/19b5f4204b445033eb7f16fcb4e40baa.jpg,JPG,"190,179,119"
108,image/jpg,,,storybook-8-ch-11,78294,9e0befbc3cdf824296c596c04d0d5fea,d8ccf236a49c80e6da812319c9ea88fa4c1ad0bd,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/9e0befbc3cdf824296c596c04d0d5fea.jpg,JPG,"208,182,125"
109,image/jpg,,,storybook-8-ch-12,70154,08d61a9b70d6f8a61be2ad94cfbc0bae,591db6c7bbe0604ef2f5abe869e164f846cbb110,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/08d61a9b70d6f8a61be2ad94cfbc0bae.jpg,JPG,"187,134,95"
113,image/jpg,,,storybook-9-cover,126059,71a15a0e961e59779ebd3ce118a4cac8,593264ff04381ca430ce2bc605780c6d97383122,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/71a15a0e961e59779ebd3ce118a4cac8.jpg,JPG,"9,23,39"
115,image/jpg,,,storybook-9-ch-2,126030,2835ea28962f33cfa68eb11d8de9ff48,9328f5e305d621696d4dee3b689ab40efdd307e7,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/2835ea28962f33cfa68eb11d8de9ff48.jpg,JPG,"9,23,39"
116,image/jpg,,,storybook-9-ch-3,124559,40d458b6cd49755488bcf2e5a8024bb4,434e0e9482580f56e4301cb015229156bc182d7d,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/40d458b6cd49755488bcf2e5a8024bb4.jpg,JPG,"8,22,33"
117,image/jpg,,,storybook-9-ch-4,120807,81e1a226fb4e78b522d5d26d9568c5de,a21aa934074d3e1d0abdb2d8d58cf37f2cee02f2,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/81e1a226fb4e78b522d5d26d9568c5de.jpg,JPG,"8,20,28"
118,image/jpg,,,storybook-9-ch-5,131707,749ab5705c3487b864861b434f6d065d,458371b876a79dfd895b5b6e38511c1abac29574,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/749ab5705c3487b864861b434f6d065d.jpg,JPG,"8,19,27"
119,image/jpg,,,storybook-9-ch-6,133527,4f6c28583e6df6358d99bb7a2ec9fbf5,bb4375c7933c2b4768538adde87ab82e5a263afe,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/4f6c28583e6df6358d99bb7a2ec9fbf5.jpg,JPG,"14,22,31"
120,image/jpg,,,storybook-9-ch-7,135257,aca1ce1c79a02451d594395ec2dc4d96,24f97d9523a419bcd873a7aba1dec60b3c415daa,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/aca1ce1c79a02451d594395ec2dc4d96.jpg,JPG,"184,62,90"
121,image/jpg,,,storybook-9-ch-8,137538,4eb27796bf932a22d536cc28b8a66f9c,a2341c4d4e5625cac5b1fe882a3f25313d28a876,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/4eb27796bf932a22d536cc28b8a66f9c.jpg,JPG,"12,20,28"
122,image/jpg,,,storybook-9-ch-9,125223,7bde7785aaa9748a9f83917443b074d3,051f1cfa9bcb509012d28e07257d245c15cefde4,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/7bde7785aaa9748a9f83917443b074d3.jpg,JPG,"12,19,26"
123,image/jpg,,,storybook-9-ch-10,133482,27f1c9d256b2c57e22947b898a5d869a,3cd1bcfd2932205a59a5384873e7410e2cad1231,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/27f1c9d256b2c57e22947b898a5d869a.jpg,JPG,"9,23,34"
124,image/jpg,,,storybook-9-ch-11,150383,3cfbc20d187b9b15698ba642e6214ec9,5e662987e21f2a229682ff9a9904d6998fbe3e6b,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/3cfbc20d187b9b15698ba642e6214ec9.jpg,JPG,"11,23,33"
125,image/jpg,,,storybook-9-ch-12,86320,e036dcf60e714b23cc0913361e6ca34f,dd7c69ff1e4531bc0d496c250d9011c60f504e8c,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/e036dcf60e714b23cc0913361e6ca34f.jpg,JPG,"24,35,35"
129,image/jpg,,,storybook-10-cover,28545,9f1dc288ab028249a18475c17edce808,090e79f3d75e4df0b1f7a772468a0046e20a4f12,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/9f1dc288ab028249a18475c17edce808.jpg,JPG,"210,217,223"
131,image/jpg,,,storybook-10-ch-2,35772,cf75042a9a0658c2e8c9cacb542c654d,5f1815fa393c5a09280791faf935f1cee4aad904,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/cf75042a9a0658c2e8c9cacb542c654d.jpg,JPG,"169,169,188"
132,image/jpg,,,storybook-10-ch-3,89487,69d0bcea43e588364f6d478f83557b31,bc2f1bde6d58e0b0ab96ddc3733b7e8035557fa3,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/69d0bcea43e588364f6d478f83557b31.jpg,JPG,"219,213,214"
133,image/jpg,,,storybook-10-ch-4,130402,deb65676b05f6359cd38f996d7beb62e,b3d23dd98ffa396d14dd2064a6bca9e6ba1a2029,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/deb65676b05f6359cd38f996d7beb62e.jpg,JPG,"62,164,181"
134,image/jpg,,,storybook-10-ch-5,145620,39343e01d165bf1d33e8065b68a41b2a,5e3224ac57c9f9824c808f17f0360187ff009578,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/39343e01d165bf1d33e8065b68a41b2a.jpg,JPG,"151,171,183"
135,image/jpg,,,storybook-10-ch-6,130043,c11633039851e2e3f66bb15b2856bee1,f52a69dca7801f489886fc6e10d03cb1f4e2b48d,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/c11633039851e2e3f66bb15b2856bee1.jpg,JPG,"82,139,74"
136,image/gif,,,storybook-10-ch-7,2026407,c584f8fa606b5af6b0439f2c3499fdc6,aeef15055b33bbe05fef7098e597b87146ebf8c2,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-HIN/images/c584f8fa606b5af6b0439f2c3499fdc6.gif,GIF,"147,150,155"
